imei,grade,type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
351884709167516,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999629132133,C,Scratch,B1,2888,1520.0,1476.0,1292.0,1156.0,984.0,960.0,956.0,724.0,692.0,2201.243,568.348,1881.04,568.307,2191.549,837.579,1763.312,516.342,2232.09,629.854,2249.889,564.741,2077.418,511.582,2128.673,611.328,2271.896,902.436,1783.939,1152.08
351999629132133,C,Scratch,B2,3096,1948.0,1528.0,1332.0,1212.0,724.0,708.0,612.0,584.0,480.0,1656.103,1820.623,2236.056,1680.508,1709.502,1336.051,2207.819,1861.912,1657.608,1993.189,1635.652,1336.567,1645.339,1358.062,2247.462,1717.879,1667.381,1660.863,1637.48,1683.43
351999629132133,C,Scratch,B3,2556,1856.0,1716.0,1228.0,1216.0,1024.0,872.0,860.0,844.0,724.0,2234.306,2786.787,1825.617,2857.477,1803.926,2461.616,1757.394,2605.576,1948.646,2745.437,1777.367,2568.469,1681.85,2622.562,2108.586,2739.334,1711.016,2399.606,1665.755,2813.57
351999629132133,C,Shape,B4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351999629132133,C,Shape,B5,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351999629132133,C,Shape,B6,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351999629132133,C,Shape,B7,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351999629132133,C,Shape,B8,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351999629132133,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355980284165333,C,Scratch,B1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355980284165333,C,Scratch,B2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355980284165333,C,Scratch,B3,4599,3375.0,3357.0,3357.0,2124.0,2034.0,1818.0,1305.0,1125.0,1107.0,2011.733,2877.77,2143.275,2680.748,1908.25,2813.691,1705.083,2816.772,1815.44,2694.322,1811.915,2785.828,1697.037,2730.278,2307.627,2258.071,2323.506,2736.894,2161.179,2867.18
355980284165333,C,Shape,B4,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355980284165333,C,Shape,B5,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355980284165333,C,Shape,B6,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355980284165333,C,Shape,B7,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355980284165333,C,Shape,B8,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355980284165333,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900783354714,C,Scratch,B1,3676,3624.0,3284.0,3052.0,1792.0,1292.0,960.0,936.0,928.0,688.0,2025.524,572.142,1761.545,571.864,1999.606,702.604,2106.39,667.933,1858.571,601.195,1872.024,716.725,1908.093,750.358,2143.741,721.86,2126.064,939.153,2141.443,1051.31
358900783354714,C,Scratch,B2,1252,1056.0,1028.0,744.0,696.0,676.0,660.0,624.0,612.0,596.0,2281.458,1685.729,1747.437,1465.573,2277.405,1576.586,1680.087,1929.154,2197.336,1648.915,2234.028,1619.103,1678.667,2031.894,2146.949,1521.13,1676.864,2089.315,1676.958,2006.84
358900783354714,C,Scratch,B3,2960,2532.0,2088.0,1988.0,1808.0,1476.0,1184.0,1160.0,1156.0,1084.0,1843.236,2792.869,2263.532,2351.068,2289.872,2837.76,2288.477,2720.236,2271.243,2445.225,1744.108,2556.111,1713.732,2413.039,1677.1,2322.475,2242.355,2594.386,2240.131,2539.85
358900783354714,C,Shape,B4,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900783354714,C,Shape,B5,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900783354714,C,Shape,B6,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900783354714,C,Shape,B7,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900783354714,C,Shape,B8,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900783354714,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900785405134,C,Scratch,B1,1632,812.0,528.0,460.0,448.0,408.0,0.0,0.0,0.0,0.0,2273.771,636.964,2128.754,1048.947,2262.442,1106.53,1670.208,900.457,1747.993,1112.259,2314.216,1240.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900785405134,C,Scratch,B2,2976,2268.0,1996.0,1888.0,1512.0,1388.0,1188.0,1100.0,972.0,932.0,2157.565,1536.02,1692.307,1583.092,1828.716,1529.127,2276.807,2065.536,2260.341,1818.389,2165.12,2035.913,2107.152,1940.121,2270.366,1578.488,1729.703,1804.157,2272.529,1693.95
358900785405134,C,Scratch,B3,3148,1568.0,780.0,636.0,624.0,588.0,452.0,452.0,432.0,0.0,1791.891,2766.645,2262.473,2491.437,2147.946,2501.165,1903.225,2894.164,2319.152,2733.551,2130.241,2860.915,1708.863,2772.269,2205.328,2418.624,1679.332,2797.41,0.0,0.0
358900785405134,C,Shape,B4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900785405134,C,Shape,B5,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900785405134,C,Shape,B6,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900785405134,C,Shape,B7,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900785405134,C,Shape,B8,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900785405134,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577622235814,C,Scratch,B1,2244,1228.0,1048.0,960.0,852.0,836.0,768.0,764.0,672.0,596.0,1866.866,1282.383,2213.57,953.08,2122.073,933.695,1984.596,1308.896,1864.847,1171.733,2295.562,1055.424,2178.235,903.979,1927.858,597.409,2281.365,719.757,1653.193,574.0
359577622235814,C,Scratch,B2,6813,6615.0,6057.0,2781.0,2718.0,2529.0,2025.0,1665.0,1530.0,1377.0,1718.242,1642.938,1730.106,1740.097,2200.559,1852.842,1738.138,1829.601,1787.228,1890.606,2229.656,1719.483,1774.785,1561.634,2281.778,1658.196,1858.544,1921.883,1723.209,2038.58
359577622235814,C,Scratch,B3,4302,3411.0,2205.0,1755.0,1692.0,1530.0,1413.0,1350.0,1107.0,0.0,2154.864,2158.507,2287.784,2275.547,2325.054,2843.196,2289.715,2220.339,2254.245,2455.283,1995.034,2125.371,2286.268,2127.598,2307.496,2398.065,2167.257,2555.735,0.0,0.0
359577622235814,C,Shape,B4,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359577622235814,C,Shape,B5,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359577622235814,C,Shape,B6,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359577622235814,C,Shape,B7,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359577622235814,C,Shape,B8,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359577622235814,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577626795300,C,Scratch,B1,8937,7506.0,6435.0,4608.0,3681.0,3069.0,1359.0,1305.0,1161.0,1116.0,1827.943,527.027,1735.676,909.422,2216.594,1230.097,1722.836,1036.757,2208.878,1152.678,1777.053,1239.608,1639.187,703.254,2260.36,541.669,1803.206,1141.429,2131.973,915.15
359577626795300,C,Scratch,B2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577626795300,C,Scratch,B3,1710,1476.0,1116.0,1098.0,1053.0,1026.0,1008.0,918.0,0.0,0.0,1709.65,2792.947,2137.818,2649.964,1721.37,2556.038,1686.826,2586.667,1852.461,2817.153,2075.67,2690.846,1926.134,2729.988,1794.276,2464.216,0.0,0.0,0.0,0.0
359577626795300,C,Shape,B4,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359577626795300,C,Shape,B5,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359577626795300,C,Shape,B6,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359577626795300,C,Shape,B7,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359577626795300,C,Shape,B8,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359577626795300,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359646709836321,C,Scratch,B1,3636,2584.0,1996.0,1224.0,844.0,800.0,720.0,468.0,432.0,420.0,1738.311,1257.458,1634.497,1263.468,2115.735,1006.86,2217.3,929.039,2263.683,879.234,2091.322,954.533,2209.751,1133.153,2236.148,1188.089,2260.045,1150.338,2260.334,1099.95
359646709836321,C,Scratch,B2,3192,2164.0,1720.0,1344.0,1288.0,432.0,0.0,0.0,0.0,0.0,2149.869,1518.921,1938.981,1321.673,1831.577,1317.463,1950.165,2086.718,1831.727,1349.999,2171.712,1351.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359646709836321,C,Scratch,B3,2608,2296.0,1444.0,1184.0,948.0,896.0,684.0,600.0,588.0,572.0,2139.475,2719.09,2146.329,2579.735,2213.942,2820.518,1808.358,2468.778,2254.965,2481.359,1816.735,2266.919,2225.527,2754.8,2264.116,2608.919,2214.165,2856.793,1838.663,2634.39
359646709836321,C,Shape,B4,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646709836321,C,Shape,B5,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646709836321,C,Shape,B6,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646709836321,C,Shape,B7,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646709836321,C,Shape,B8,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646709836321,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990486410638,C,Scratch,B1,7461,7425.0,5967.0,5562.0,4572.0,3600.0,3393.0,2241.0,1809.0,1557.0,2153.927,1096.488,1799.96,574.019,1668.659,1273.413,2252.951,1025.919,1685.287,1049.035,1698.4,934.284,2201.062,595.046,1670.767,1191.05,2230.14,1183.618,2140.38,905.84
352990486410638,C,Scratch,B2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990486410638,C,Scratch,B3,7119,7011.0,5805.0,5121.0,4176.0,3879.0,2385.0,1791.0,1665.0,1638.0,2291.042,2780.999,1743.337,2220.12,2141.31,2266.376,2149.327,2568.221,2261.908,2442.15,1738.394,2592.205,2143.256,2472.448,1803.47,2318.868,2205.174,2826.635,1893.105,2768.76
352990486410638,C,Shape,B4,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990486410638,C,Shape,B5,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990486410638,C,Shape,B6,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990486410638,C,Shape,B7,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990486410638,C,Shape,B8,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990486410638,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990486626241,C,Scratch,B1,5805,5490.0,4680.0,3915.0,3870.0,2871.0,2718.0,1836.0,1647.0,1422.0,1784.053,970.082,2185.571,697.194,1756.407,545.773,1659.464,862.834,2127.197,620.078,1671.289,936.48,2042.925,684.163,2236.931,857.975,1855.012,726.015,2010.364,596.03
352990486626241,C,Scratch,B2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990486626241,C,Scratch,B3,4356,4302.0,3609.0,2781.0,1971.0,1692.0,1530.0,1512.0,981.0,0.0,1720.618,2842.206,1711.959,2710.985,1785.351,2601.183,1681.496,2631.986,1663.457,2542.472,1791.505,2469.692,1667.267,2354.767,2289.698,2218.244,1661.177,2288.159,0.0,0.0
352990486626241,C,Shape,B4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990486626241,C,Shape,B5,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990486626241,C,Shape,B6,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990486626241,C,Shape,B7,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990486626241,C,Shape,B8,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990486626241,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990488930492,C,Scratch,B1,6651,5850.0,5769.0,3195.0,3150.0,3123.0,2979.0,2826.0,2718.0,1989.0,2100.865,904.052,1770.767,1265.952,1834.528,913.157,1736.96,1054.51,1975.358,911.911,1652.537,921.63,2134.852,1191.357,1746.211,1136.385,1653.869,712.386,1663.804,1287.92
352990488930492,C,Scratch,B2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990488930492,C,Scratch,B3,4725,3438.0,3348.0,2916.0,2178.0,2160.0,1755.0,1674.0,1665.0,1152.0,2247.37,2194.793,2200.681,2316.938,2171.185,2713.03,1820.234,2278.823,1809.186,2230.437,1833.529,2429.111,2053.809,2771.985,1860.768,2787.007,2166.203,2628.274,1918.096,2881.42
352990488930492,C,Shape,B4,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990488930492,C,Shape,B5,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990488930492,C,Shape,B6,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990488930492,C,Shape,B7,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990488930492,C,Shape,B8,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352990488930492,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357624698426992,C,Scratch,B1,3196,2332.0,2020.0,1812.0,1572.0,1496.0,1256.0,1192.0,1124.0,936.0,1764.541,901.152,2013.605,680.085,1741.793,1005.674,1831.778,746.111,1706.193,959.245,1832.252,671.077,2278.199,1083.936,2110.08,676.48,2140.57,964.877,2249.464,1038.26
357624698426992,C,Scratch,B2,3816,2592.0,2292.0,1828.0,1320.0,1308.0,1172.0,1144.0,1020.0,940.0,2254.398,1470.777,1804.996,1539.203,1701.82,1656.098,2135.744,1969.006,1802.33,1499.845,1734.023,1728.394,1694.919,1421.129,1796.969,1449.248,2289.63,1604.279,1667.915,1581.66
357624698426992,C,Scratch,B3,2124,2108.0,1772.0,1672.0,1644.0,1236.0,1100.0,816.0,760.0,696.0,1667.153,2409.711,2007.417,2759.557,2166.273,2709.967,2061.335,2742.558,2156.065,2171.879,2091.706,2807.267,2246.585,2562.763,2306.982,2638.417,2140.05,2209.995,2300.479,2567.65
357624698426992,C,Shape,B4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357624698426992,C,Shape,B5,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357624698426992,C,Shape,B6,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357624698426992,C,Shape,B7,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357624698426992,C,Shape,B8,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357624698426992,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900784576273,C,Scratch,B1,1216,1052.0,864.0,736.0,708.0,652.0,640.0,592.0,420.0,420.0,2215.284,755.534,1810.361,711.559,2258.478,1078.142,2290.878,922.674,2150.509,1196.614,2192.414,1068.829,1682.758,1278.598,1648.969,738.255,1656.448,1094.737,2291.31,751.46
358900784576273,C,Scratch,B2,3144,2252.0,1952.0,1592.0,1268.0,1108.0,968.0,912.0,848.0,708.0,1710.197,1853.658,2277.542,1895.785,2281.299,1981.304,1732.052,1677.186,2288.898,2110.961,2231.348,1835.267,1729.616,1624.033,2131.85,2112.831,1685.948,1750.427,1676.636,1724.24
358900784576273,C,Scratch,B3,2012,1900.0,1284.0,1100.0,1096.0,1080.0,788.0,780.0,764.0,748.0,2192.901,2883.798,1903.873,2877.475,2287.997,2311.616,2218.642,2670.394,2281.68,2188.155,2285.576,2239.028,2268.003,2717.093,1680.294,2538.669,2308.033,2444.012,2257.74,2668.93
358900784576273,C,Shape,B4,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900784576273,C,Shape,B5,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900784576273,C,Shape,B6,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900784576273,C,Shape,B7,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900784576273,C,Shape,B8,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900784576273,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900789917340,C,Scratch,B1,2648,1480.0,808.0,660.0,652.0,0.0,0.0,0.0,0.0,0.0,2282.129,1273.222,1746.88,1187.369,2226.041,1287.396,2201.267,770.548,1839.466,736.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900789917340,C,Scratch,B2,3184,2076.0,1632.0,1304.0,1112.0,912.0,868.0,856.0,848.0,688.0,2130.054,1969.166,1723.789,1884.119,2127.03,1580.621,1669.284,1795.113,2256.681,1808.927,2245.617,1744.285,2257.55,1918.705,2105.899,2102.423,1662.798,1693.956,1645.446,1385.25
358900789917340,C,Scratch,B3,1068,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268.216,2224.247,1767.444,2240.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900789917340,C,Shape,B4,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900789917340,C,Shape,B5,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900789917340,C,Shape,B6,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900789917340,C,Shape,B7,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900789917340,C,Shape,B8,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900789917340,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351884709746988,C,Scratch,B1,2844,2464.0,584.0,508.0,460.0,0.0,0.0,0.0,0.0,0.0,2089.16,830.354,2260.818,526.544,1810.676,869.058,2178.512,581.014,1806.078,575.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351884709746988,C,Scratch,B2,3164,1392.0,1340.0,1128.0,1092.0,1000.0,972.0,836.0,632.0,608.0,1868.936,2034.954,1767.82,2048.587,1942.132,2008.819,2219.701,1348.584,1676.08,1988.072,2241.151,1916.073,1972.138,2055.385,1696.76,1924.062,2123.093,1445.269,1768.6,1757.56
351884709746988,C,Scratch,B3,1944,1336.0,1132.0,708.0,548.0,520.0,516.0,468.0,464.0,440.0,1828.898,2539.79,1813.171,2119.633,2276.837,2346.993,1820.913,2834.549,2298.659,2411.668,1790.813,2243.874,1833.816,2196.666,2262.661,2282.802,1949.519,2734.763,1660.51,2282.07
351884709746988,C,Shape,B4,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351884709746988,C,Shape,B5,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351884709746988,C,Shape,B6,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351884709746988,C,Shape,B7,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351884709746988,C,Shape,B8,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351884709746988,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359646704867784,C,Scratch,B1,2088,2000.0,1948.0,1584.0,872.0,816.0,764.0,748.0,736.0,684.0,2297.657,891.398,2264.294,1303.5,2271.722,969.618,1880.69,1074.364,2140.662,1270.353,2321.67,955.246,1885.383,1281.186,1878.522,1004.375,2182.354,1240.933,2088.857,1142.97
359646704867784,C,Scratch,B2,7524,6588.0,6012.0,3762.0,2421.0,2043.0,2043.0,1620.0,1557.0,1413.0,2175.505,2129.964,1826.424,2103.688,2217.937,1834.301,2223.988,1697.287,2235.623,1973.402,2116.976,1962.602,1706.765,1651.623,1825.72,1970.949,1900.787,2142.783,1684.419,1753.52
359646704867784,C,Scratch,B3,7389,5220.0,5085.0,4122.0,3420.0,2925.0,2808.0,2700.0,2223.0,2205.0,2164.949,2502.627,2214.608,2325.448,2171.88,2576.867,2178.978,2641.26,1699.994,2591.684,2227.029,2208.144,2218.099,2157.577,1820.239,2666.181,1856.034,2695.882,2160.01,2279.55
359646704867784,C,Shape,B4,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646704867784,C,Shape,B5,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646704867784,C,Shape,B6,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646704867784,C,Shape,B7,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646704867784,C,Shape,B8,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646704867784,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900783168288,C,Scratch,B1,3544,1728.0,1060.0,860.0,836.0,820.0,776.0,756.0,656.0,632.0,1955.539,888.126,1658.128,594.207,1735.844,736.637,2075.813,1243.459,1715.713,558.197,2311.051,1155.463,2224.035,1224.849,2004.023,923.988,2072.823,1164.578,1763.355,603.28
358900783168288,C,Scratch,B2,7551,4266.0,2529.0,1854.0,1782.0,1566.0,1521.0,1332.0,1206.0,1179.0,2214.411,1858.253,2173.035,1550.76,1823.301,1431.172,2205.535,2058.807,2270.407,1624.857,2278.433,1355.93,1913.232,2052.169,1860.69,1934.746,1852.98,1977.855,1872.241,1347.31
358900783168288,C,Scratch,B3,3510,1431.0,1413.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,2257.569,2857.033,1706.149,2157.783,1756.468,2485.358,1759.436,2345.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900783168288,C,Shape,B4,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900783168288,C,Shape,B5,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900783168288,C,Shape,B6,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900783168288,C,Shape,B7,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900783168288,C,Shape,B8,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900783168288,C,Scratch,B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900785475228,C,Scratch,B1,3496,2644.0,2272.0,1928.0,1924.0,1900.0,1896.0,1848.0,1812.0,1664.0,1687.796,609.531,1860.271,863.518,1947.997,712.061,2212.14,944.475,1692.818,1156.055,1839.937,548.521,2062.507,640.851,1954.038,626.594,2202.268,1106.193,2120.055,698.01
358900785475228,C,Scratch,B2,2356,2012.0,1444.0,1348.0,1312.0,1000.0,988.0,988.0,984.0,896.0,2276.238,2093.078,2192.882,2061.897,1719.214,1750.367,1930.255,1392.891,1693.368,1385.297,2281.041,1447.083,1752.652,1589.011,1676.008,1686.737,1976.152,2101.606,1719.473,2042.71
358900785475228,C,Scratch,B3,2972,2364.0,2072.0,1460.0,1416.0,1400.0,1168.0,1064.0,1024.0,980.0,2223.828,2194.727,1695.466,2733.415,1839.708,2760.331,2217.122,2723.785,2291.205,2490.849,1818.22,2880.441,1686.767,2881.76,1678.908,2444.774,2175.609,2493.325,1752.144,2823.14
358900785475228,C,Shape,B4,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
